[80, 84] : 287 -> [82, 20, 75, 76, 77, 78] : 0 : 1.0
[20, 84] : 287 -> [80, 82, 75, 76, 77, 78] : 0 : 1.0
[84, 76] : 287 -> [80, 82, 20, 75, 77, 78] : 0 : 1.0
[82, 78] : 287 -> [80, 20, 84, 75, 76, 77] : 0 : 1.0
[82, 77] : 287 -> [80, 20, 84, 75, 76, 78] : 0 : 1.0
[80, 82] : 287 -> [20, 84, 75, 76, 77, 78] : 0 : 1.0
[82, 20] : 287 -> [80, 84, 75, 76, 77, 78] : 0 : 1.0
[82, 76] : 288 -> [80, 20, 84, 75, 77, 78] : 0 : 0.9965277777777778
[77, 78] : 287 -> [80, 82, 20, 84, 75, 76] : 0 : 1.0
[80, 78] : 288 -> [82, 20, 84, 75, 76, 77] : 0 : 0.9965277777777778
[20, 78] : 289 -> [80, 82, 84, 75, 76, 77] : 0 : 0.9930795847750865
[76, 78] : 289 -> [80, 82, 20, 84, 75, 77] : 0 : 0.9930795847750865
[80, 77] : 287 -> [82, 20, 84, 75, 76, 78] : 0 : 1.0
[20, 77] : 292 -> [80, 82, 84, 75, 76, 78] : 0 : 0.9828767123287672
[76, 77] : 292 -> [80, 82, 20, 84, 75, 78] : 0 : 0.9828767123287672
[80, 20] : 288 -> [82, 84, 75, 76, 77, 78] : 0 : 0.9965277777777778
[80, 76] : 294 -> [82, 20, 84, 75, 77, 78] : 0 : 0.9761904761904762
[82, 84, 75] : 287 -> [80, 20, 76, 77, 78] : 0 : 1.0
[84, 75, 78] : 287 -> [80, 82, 20, 76, 77] : 0 : 1.0
[84, 75, 77] : 287 -> [80, 82, 20, 76, 78] : 0 : 1.0
[80, 84, 75] : 287 -> [82, 20, 76, 77, 78] : 0 : 1.0
[20, 84, 75] : 287 -> [80, 82, 76, 77, 78] : 0 : 1.0
[84, 75, 76] : 287 -> [80, 82, 20, 77, 78] : 0 : 1.0
[82, 75, 78] : 287 -> [80, 20, 84, 76, 77] : 0 : 1.0
[82, 75, 77] : 287 -> [80, 20, 84, 76, 78] : 0 : 1.0
[80, 82, 75] : 287 -> [20, 84, 76, 77, 78] : 0 : 1.0
[82, 20, 75] : 287 -> [80, 84, 76, 77, 78] : 0 : 1.0
[82, 75, 76] : 287 -> [80, 20, 84, 77, 78] : 0 : 1.0
[75, 77, 78] : 287 -> [80, 82, 20, 84, 76] : 0 : 1.0
[80, 75, 78] : 287 -> [82, 20, 84, 76, 77] : 0 : 1.0
[20, 75, 78] : 287 -> [80, 82, 84, 76, 77] : 0 : 1.0
[75, 76, 78] : 287 -> [80, 82, 20, 84, 77] : 0 : 1.0
[80, 75, 77] : 287 -> [82, 20, 84, 76, 78] : 0 : 1.0
[20, 75, 77] : 287 -> [80, 82, 84, 76, 78] : 0 : 1.0
[75, 76, 77] : 287 -> [80, 82, 20, 84, 78] : 0 : 1.0
[80, 20, 75] : 287 -> [82, 84, 76, 77, 78] : 0 : 1.0
[80, 75, 76] : 287 -> [82, 20, 84, 77, 78] : 0 : 1.0
[20, 75, 76] : 287 -> [80, 82, 84, 77, 78] : 0 : 1.0
[82, 84, 78] : 287 -> [80, 20, 75, 76, 77] : 0 : 1.0
[82, 84, 77] : 287 -> [80, 20, 75, 76, 78] : 0 : 1.0
[80, 82, 84] : 287 -> [20, 75, 76, 77, 78] : 0 : 1.0
[82, 20, 84] : 287 -> [80, 75, 76, 77, 78] : 0 : 1.0
[82, 84, 76] : 287 -> [80, 20, 75, 77, 78] : 0 : 1.0
[84, 77, 78] : 287 -> [80, 82, 20, 75, 76] : 0 : 1.0
[80, 84, 78] : 287 -> [82, 20, 75, 76, 77] : 0 : 1.0
[20, 84, 78] : 287 -> [80, 82, 75, 76, 77] : 0 : 1.0
[84, 76, 78] : 287 -> [80, 82, 20, 75, 77] : 0 : 1.0
[80, 84, 77] : 287 -> [82, 20, 75, 76, 78] : 0 : 1.0
[20, 84, 77] : 287 -> [80, 82, 75, 76, 78] : 0 : 1.0
[84, 76, 77] : 287 -> [80, 82, 20, 75, 78] : 0 : 1.0
[80, 20, 84] : 287 -> [82, 75, 76, 77, 78] : 0 : 1.0
[80, 84, 76] : 287 -> [82, 20, 75, 77, 78] : 0 : 1.0
[20, 84, 76] : 287 -> [80, 82, 75, 77, 78] : 0 : 1.0
[82, 77, 78] : 287 -> [80, 20, 84, 75, 76] : 0 : 1.0
[80, 82, 78] : 287 -> [20, 84, 75, 76, 77] : 0 : 1.0
[82, 20, 78] : 287 -> [80, 84, 75, 76, 77] : 0 : 1.0
[82, 76, 78] : 287 -> [80, 20, 84, 75, 77] : 0 : 1.0
[80, 82, 77] : 287 -> [20, 84, 75, 76, 78] : 0 : 1.0
[82, 20, 77] : 287 -> [80, 84, 75, 76, 78] : 0 : 1.0
[82, 76, 77] : 287 -> [80, 20, 84, 75, 78] : 0 : 1.0
[80, 82, 20] : 287 -> [84, 75, 76, 77, 78] : 0 : 1.0
[80, 82, 76] : 287 -> [20, 84, 75, 77, 78] : 0 : 1.0
[82, 20, 76] : 287 -> [80, 84, 75, 77, 78] : 0 : 1.0
[80, 77, 78] : 287 -> [82, 20, 84, 75, 76] : 0 : 1.0
[20, 77, 78] : 287 -> [80, 82, 84, 75, 76] : 0 : 1.0
[76, 77, 78] : 287 -> [80, 82, 20, 84, 75] : 0 : 1.0
[80, 20, 78] : 288 -> [82, 84, 75, 76, 77] : 0 : 0.9965277777777778
[80, 76, 78] : 288 -> [82, 20, 84, 75, 77] : 0 : 0.9965277777777778
[20, 76, 78] : 288 -> [80, 82, 84, 75, 77] : 0 : 0.9965277777777778
[80, 20, 77] : 287 -> [82, 84, 75, 76, 78] : 0 : 1.0
[80, 76, 77] : 287 -> [82, 20, 84, 75, 78] : 0 : 1.0
[20, 76, 77] : 287 -> [80, 82, 84, 75, 78] : 0 : 1.0
[80, 20, 76] : 288 -> [82, 84, 75, 77, 78] : 0 : 0.9965277777777778
[82, 84, 75, 78] : 287 -> [80, 20, 76, 77] : 0 : 1.0
[82, 84, 75, 77] : 287 -> [80, 20, 76, 78] : 0 : 1.0
[80, 82, 84, 75] : 287 -> [20, 76, 77, 78] : 0 : 1.0
[82, 20, 84, 75] : 287 -> [80, 76, 77, 78] : 0 : 1.0
[82, 84, 75, 76] : 287 -> [80, 20, 77, 78] : 0 : 1.0
[84, 75, 77, 78] : 287 -> [80, 82, 20, 76] : 0 : 1.0
[80, 84, 75, 78] : 287 -> [82, 20, 76, 77] : 0 : 1.0
[20, 84, 75, 78] : 287 -> [80, 82, 76, 77] : 0 : 1.0
[84, 75, 76, 78] : 287 -> [80, 82, 20, 77] : 0 : 1.0
[80, 84, 75, 77] : 287 -> [82, 20, 76, 78] : 0 : 1.0
[20, 84, 75, 77] : 287 -> [80, 82, 76, 78] : 0 : 1.0
[84, 75, 76, 77] : 287 -> [80, 82, 20, 78] : 0 : 1.0
[80, 20, 84, 75] : 287 -> [82, 76, 77, 78] : 0 : 1.0
[80, 84, 75, 76] : 287 -> [82, 20, 77, 78] : 0 : 1.0
[20, 84, 75, 76] : 287 -> [80, 82, 77, 78] : 0 : 1.0
[82, 75, 77, 78] : 287 -> [80, 20, 84, 76] : 0 : 1.0
[80, 82, 75, 78] : 287 -> [20, 84, 76, 77] : 0 : 1.0
[82, 20, 75, 78] : 287 -> [80, 84, 76, 77] : 0 : 1.0
[82, 75, 76, 78] : 287 -> [80, 20, 84, 77] : 0 : 1.0
[80, 82, 75, 77] : 287 -> [20, 84, 76, 78] : 0 : 1.0
[82, 20, 75, 77] : 287 -> [80, 84, 76, 78] : 0 : 1.0
[82, 75, 76, 77] : 287 -> [80, 20, 84, 78] : 0 : 1.0
[80, 82, 20, 75] : 287 -> [84, 76, 77, 78] : 0 : 1.0
[80, 82, 75, 76] : 287 -> [20, 84, 77, 78] : 0 : 1.0
[82, 20, 75, 76] : 287 -> [80, 84, 77, 78] : 0 : 1.0
[80, 75, 77, 78] : 287 -> [82, 20, 84, 76] : 0 : 1.0
[20, 75, 77, 78] : 287 -> [80, 82, 84, 76] : 0 : 1.0
[75, 76, 77, 78] : 287 -> [80, 82, 20, 84] : 0 : 1.0
[80, 20, 75, 78] : 287 -> [82, 84, 76, 77] : 0 : 1.0
[80, 75, 76, 78] : 287 -> [82, 20, 84, 77] : 0 : 1.0
[20, 75, 76, 78] : 287 -> [80, 82, 84, 77] : 0 : 1.0
[80, 20, 75, 77] : 287 -> [82, 84, 76, 78] : 0 : 1.0
[80, 75, 76, 77] : 287 -> [82, 20, 84, 78] : 0 : 1.0
[20, 75, 76, 77] : 287 -> [80, 82, 84, 78] : 0 : 1.0
[80, 20, 75, 76] : 287 -> [82, 84, 77, 78] : 0 : 1.0
[82, 84, 77, 78] : 287 -> [80, 20, 75, 76] : 0 : 1.0
[80, 82, 84, 78] : 287 -> [20, 75, 76, 77] : 0 : 1.0
[82, 20, 84, 78] : 287 -> [80, 75, 76, 77] : 0 : 1.0
[82, 84, 76, 78] : 287 -> [80, 20, 75, 77] : 0 : 1.0
[80, 82, 84, 77] : 287 -> [20, 75, 76, 78] : 0 : 1.0
[82, 20, 84, 77] : 287 -> [80, 75, 76, 78] : 0 : 1.0
[82, 84, 76, 77] : 287 -> [80, 20, 75, 78] : 0 : 1.0
[80, 82, 20, 84] : 287 -> [75, 76, 77, 78] : 0 : 1.0
[80, 82, 84, 76] : 287 -> [20, 75, 77, 78] : 0 : 1.0
[82, 20, 84, 76] : 287 -> [80, 75, 77, 78] : 0 : 1.0
[80, 84, 77, 78] : 287 -> [82, 20, 75, 76] : 0 : 1.0
[20, 84, 77, 78] : 287 -> [80, 82, 75, 76] : 0 : 1.0
[84, 76, 77, 78] : 287 -> [80, 82, 20, 75] : 0 : 1.0
[80, 20, 84, 78] : 287 -> [82, 75, 76, 77] : 0 : 1.0
[80, 84, 76, 78] : 287 -> [82, 20, 75, 77] : 0 : 1.0
[20, 84, 76, 78] : 287 -> [80, 82, 75, 77] : 0 : 1.0
[80, 20, 84, 77] : 287 -> [82, 75, 76, 78] : 0 : 1.0
[80, 84, 76, 77] : 287 -> [82, 20, 75, 78] : 0 : 1.0
[20, 84, 76, 77] : 287 -> [80, 82, 75, 78] : 0 : 1.0
[80, 20, 84, 76] : 287 -> [82, 75, 77, 78] : 0 : 1.0
[80, 82, 77, 78] : 287 -> [20, 84, 75, 76] : 0 : 1.0
[82, 20, 77, 78] : 287 -> [80, 84, 75, 76] : 0 : 1.0
[82, 76, 77, 78] : 287 -> [80, 20, 84, 75] : 0 : 1.0
[80, 82, 20, 78] : 287 -> [84, 75, 76, 77] : 0 : 1.0
[80, 82, 76, 78] : 287 -> [20, 84, 75, 77] : 0 : 1.0
[82, 20, 76, 78] : 287 -> [80, 84, 75, 77] : 0 : 1.0
[80, 82, 20, 77] : 287 -> [84, 75, 76, 78] : 0 : 1.0
[80, 82, 76, 77] : 287 -> [20, 84, 75, 78] : 0 : 1.0
[82, 20, 76, 77] : 287 -> [80, 84, 75, 78] : 0 : 1.0
[80, 82, 20, 76] : 287 -> [84, 75, 77, 78] : 0 : 1.0
[80, 20, 77, 78] : 287 -> [82, 84, 75, 76] : 0 : 1.0
[80, 76, 77, 78] : 287 -> [82, 20, 84, 75] : 0 : 1.0
[20, 76, 77, 78] : 287 -> [80, 82, 84, 75] : 0 : 1.0
[80, 20, 76, 78] : 288 -> [82, 84, 75, 77] : 0 : 0.9965277777777778
[80, 20, 76, 77] : 287 -> [82, 84, 75, 78] : 0 : 1.0
[82, 84, 75, 77, 78] : 287 -> [80, 20, 76] : 0 : 1.0
[80, 82, 84, 75, 78] : 287 -> [20, 76, 77] : 0 : 1.0
[82, 20, 84, 75, 78] : 287 -> [80, 76, 77] : 0 : 1.0
[82, 84, 75, 76, 78] : 287 -> [80, 20, 77] : 0 : 1.0
[80, 82, 84, 75, 77] : 287 -> [20, 76, 78] : 0 : 1.0
[82, 20, 84, 75, 77] : 287 -> [80, 76, 78] : 0 : 1.0
[82, 84, 75, 76, 77] : 287 -> [80, 20, 78] : 0 : 1.0
[80, 82, 20, 84, 75] : 287 -> [76, 77, 78] : 0 : 1.0
[80, 82, 84, 75, 76] : 287 -> [20, 77, 78] : 0 : 1.0
[82, 20, 84, 75, 76] : 287 -> [80, 77, 78] : 0 : 1.0
[80, 84, 75, 77, 78] : 287 -> [82, 20, 76] : 0 : 1.0
[20, 84, 75, 77, 78] : 287 -> [80, 82, 76] : 0 : 1.0
[84, 75, 76, 77, 78] : 287 -> [80, 82, 20] : 0 : 1.0
[80, 20, 84, 75, 78] : 287 -> [82, 76, 77] : 0 : 1.0
[80, 84, 75, 76, 78] : 287 -> [82, 20, 77] : 0 : 1.0
[20, 84, 75, 76, 78] : 287 -> [80, 82, 77] : 0 : 1.0
[80, 20, 84, 75, 77] : 287 -> [82, 76, 78] : 0 : 1.0
[80, 84, 75, 76, 77] : 287 -> [82, 20, 78] : 0 : 1.0
[20, 84, 75, 76, 77] : 287 -> [80, 82, 78] : 0 : 1.0
[80, 20, 84, 75, 76] : 287 -> [82, 77, 78] : 0 : 1.0
[80, 82, 75, 77, 78] : 287 -> [20, 84, 76] : 0 : 1.0
[82, 20, 75, 77, 78] : 287 -> [80, 84, 76] : 0 : 1.0
[82, 75, 76, 77, 78] : 287 -> [80, 20, 84] : 0 : 1.0
[80, 82, 20, 75, 78] : 287 -> [84, 76, 77] : 0 : 1.0
[80, 82, 75, 76, 78] : 287 -> [20, 84, 77] : 0 : 1.0
[82, 20, 75, 76, 78] : 287 -> [80, 84, 77] : 0 : 1.0
[80, 82, 20, 75, 77] : 287 -> [84, 76, 78] : 0 : 1.0
[80, 82, 75, 76, 77] : 287 -> [20, 84, 78] : 0 : 1.0
[82, 20, 75, 76, 77] : 287 -> [80, 84, 78] : 0 : 1.0
[80, 82, 20, 75, 76] : 287 -> [84, 77, 78] : 0 : 1.0
[80, 20, 75, 77, 78] : 287 -> [82, 84, 76] : 0 : 1.0
[80, 75, 76, 77, 78] : 287 -> [82, 20, 84] : 0 : 1.0
[20, 75, 76, 77, 78] : 287 -> [80, 82, 84] : 0 : 1.0
[80, 20, 75, 76, 78] : 287 -> [82, 84, 77] : 0 : 1.0
[80, 20, 75, 76, 77] : 287 -> [82, 84, 78] : 0 : 1.0
[80, 82, 84, 77, 78] : 287 -> [20, 75, 76] : 0 : 1.0
[82, 20, 84, 77, 78] : 287 -> [80, 75, 76] : 0 : 1.0
[82, 84, 76, 77, 78] : 287 -> [80, 20, 75] : 0 : 1.0
[80, 82, 20, 84, 78] : 287 -> [75, 76, 77] : 0 : 1.0
[80, 82, 84, 76, 78] : 287 -> [20, 75, 77] : 0 : 1.0
[82, 20, 84, 76, 78] : 287 -> [80, 75, 77] : 0 : 1.0
[80, 82, 20, 84, 77] : 287 -> [75, 76, 78] : 0 : 1.0
[80, 82, 84, 76, 77] : 287 -> [20, 75, 78] : 0 : 1.0
[82, 20, 84, 76, 77] : 287 -> [80, 75, 78] : 0 : 1.0
[80, 82, 20, 84, 76] : 287 -> [75, 77, 78] : 0 : 1.0
[80, 20, 84, 77, 78] : 287 -> [82, 75, 76] : 0 : 1.0
[80, 84, 76, 77, 78] : 287 -> [82, 20, 75] : 0 : 1.0
[20, 84, 76, 77, 78] : 287 -> [80, 82, 75] : 0 : 1.0
[80, 20, 84, 76, 78] : 287 -> [82, 75, 77] : 0 : 1.0
[80, 20, 84, 76, 77] : 287 -> [82, 75, 78] : 0 : 1.0
[80, 82, 20, 77, 78] : 287 -> [84, 75, 76] : 0 : 1.0
[80, 82, 76, 77, 78] : 287 -> [20, 84, 75] : 0 : 1.0
[82, 20, 76, 77, 78] : 287 -> [80, 84, 75] : 0 : 1.0
[80, 82, 20, 76, 78] : 287 -> [84, 75, 77] : 0 : 1.0
[80, 82, 20, 76, 77] : 287 -> [84, 75, 78] : 0 : 1.0
[80, 20, 76, 77, 78] : 287 -> [82, 84, 75] : 0 : 1.0
[80, 82, 84, 75, 77, 78] : 287 -> [20, 76] : 0 : 1.0
[82, 20, 84, 75, 77, 78] : 287 -> [80, 76] : 0 : 1.0
[82, 84, 75, 76, 77, 78] : 287 -> [80, 20] : 0 : 1.0
[80, 82, 20, 84, 75, 78] : 287 -> [76, 77] : 0 : 1.0
[80, 82, 84, 75, 76, 78] : 287 -> [20, 77] : 0 : 1.0
[82, 20, 84, 75, 76, 78] : 287 -> [80, 77] : 0 : 1.0
[80, 82, 20, 84, 75, 77] : 287 -> [76, 78] : 0 : 1.0
[80, 82, 84, 75, 76, 77] : 287 -> [20, 78] : 0 : 1.0
[82, 20, 84, 75, 76, 77] : 287 -> [80, 78] : 0 : 1.0
[80, 82, 20, 84, 75, 76] : 287 -> [77, 78] : 0 : 1.0
[80, 20, 84, 75, 77, 78] : 287 -> [82, 76] : 0 : 1.0
[80, 84, 75, 76, 77, 78] : 287 -> [82, 20] : 0 : 1.0
[20, 84, 75, 76, 77, 78] : 287 -> [80, 82] : 0 : 1.0
[80, 20, 84, 75, 76, 78] : 287 -> [82, 77] : 0 : 1.0
[80, 20, 84, 75, 76, 77] : 287 -> [82, 78] : 0 : 1.0
[80, 82, 20, 75, 77, 78] : 287 -> [84, 76] : 0 : 1.0
[80, 82, 75, 76, 77, 78] : 287 -> [20, 84] : 0 : 1.0
[82, 20, 75, 76, 77, 78] : 287 -> [80, 84] : 0 : 1.0
[80, 82, 20, 75, 76, 78] : 287 -> [84, 77] : 0 : 1.0
[80, 82, 20, 75, 76, 77] : 287 -> [84, 78] : 0 : 1.0
[80, 20, 75, 76, 77, 78] : 287 -> [82, 84] : 0 : 1.0
[80, 82, 20, 84, 77, 78] : 287 -> [75, 76] : 0 : 1.0
[80, 82, 84, 76, 77, 78] : 287 -> [20, 75] : 0 : 1.0
[82, 20, 84, 76, 77, 78] : 287 -> [80, 75] : 0 : 1.0
[80, 82, 20, 84, 76, 78] : 287 -> [75, 77] : 0 : 1.0
[80, 82, 20, 84, 76, 77] : 287 -> [75, 78] : 0 : 1.0
[80, 20, 84, 76, 77, 78] : 287 -> [82, 75] : 0 : 1.0
[80, 82, 20, 76, 77, 78] : 287 -> [84, 75] : 0 : 1.0
[80, 82, 20, 84, 75, 77, 78] : 287 -> [76] : 0 : 1.0
[80, 82, 84, 75, 76, 77, 78] : 287 -> [20] : 0 : 1.0
[82, 20, 84, 75, 76, 77, 78] : 287 -> [80] : 0 : 1.0
[80, 82, 20, 84, 75, 76, 78] : 287 -> [77] : 0 : 1.0
[80, 82, 20, 84, 75, 76, 77] : 287 -> [78] : 0 : 1.0
[80, 20, 84, 75, 76, 77, 78] : 287 -> [82] : 0 : 1.0
[80, 82, 20, 75, 76, 77, 78] : 287 -> [84] : 0 : 1.0
[80, 82, 20, 84, 76, 77, 78] : 287 -> [75] : 0 : 1.0
[75] : 287 -> [80, 82, 20, 84, 24, 77, 78] : 0 : 1.0
[77] : 305 -> [80, 82, 20, 84, 24, 75, 78] : 0 : 0.940983606557377
[78] : 291 -> [80, 82, 20, 84, 24, 75, 77] : 0 : 0.9862542955326461
[80] : 316 -> [82, 20, 84, 24, 75, 77, 78] : 0 : 0.9082278481012658
[82] : 288 -> [80, 20, 84, 24, 75, 77, 78] : 0 : 0.9965277777777778
[84] : 287 -> [80, 82, 20, 24, 75, 77, 78] : 0 : 1.0
[84, 75] : 287 -> [80, 82, 20, 24, 77, 78] : 0 : 1.0
[82, 75] : 287 -> [80, 20, 84, 24, 77, 78] : 0 : 1.0
[75, 78] : 287 -> [80, 82, 20, 84, 24, 77] : 0 : 1.0
[75, 77] : 287 -> [80, 82, 20, 84, 24, 78] : 0 : 1.0
[80, 75] : 287 -> [82, 20, 84, 24, 77, 78] : 0 : 1.0
[20, 75] : 287 -> [80, 82, 84, 24, 77, 78] : 0 : 1.0
[24, 75] : 287 -> [80, 82, 20, 84, 77, 78] : 0 : 1.0
[82, 84] : 287 -> [80, 20, 24, 75, 77, 78] : 0 : 1.0
[84, 78] : 287 -> [80, 82, 20, 24, 75, 77] : 0 : 1.0
[84, 77] : 287 -> [80, 82, 20, 24, 75, 78] : 0 : 1.0
[80, 84] : 287 -> [82, 20, 24, 75, 77, 78] : 0 : 1.0
[20, 84] : 287 -> [80, 82, 24, 75, 77, 78] : 0 : 1.0
[84, 24] : 287 -> [80, 82, 20, 75, 77, 78] : 0 : 1.0
[82, 78] : 287 -> [80, 20, 84, 24, 75, 77] : 0 : 1.0
[82, 77] : 287 -> [80, 20, 84, 24, 75, 78] : 0 : 1.0
[80, 82] : 287 -> [20, 84, 24, 75, 77, 78] : 0 : 1.0
[82, 20] : 287 -> [80, 84, 24, 75, 77, 78] : 0 : 1.0
[82, 24] : 288 -> [80, 20, 84, 75, 77, 78] : 0 : 0.9965277777777778
[77, 78] : 287 -> [80, 82, 20, 84, 24, 75] : 0 : 1.0
[80, 78] : 288 -> [82, 20, 84, 24, 75, 77] : 0 : 0.9965277777777778
[20, 78] : 289 -> [80, 82, 84, 24, 75, 77] : 0 : 0.9930795847750865
[24, 78] : 288 -> [80, 82, 20, 84, 75, 77] : 0 : 0.9965277777777778
[80, 77] : 287 -> [82, 20, 84, 24, 75, 78] : 0 : 1.0
[20, 77] : 292 -> [80, 82, 84, 24, 75, 78] : 0 : 0.9828767123287672
[24, 77] : 301 -> [80, 82, 20, 84, 75, 78] : 0 : 0.9534883720930233
[80, 20] : 288 -> [82, 84, 24, 75, 77, 78] : 0 : 0.9965277777777778
[80, 24] : 308 -> [82, 20, 84, 75, 77, 78] : 0 : 0.9318181818181818
[82, 84, 75] : 287 -> [80, 20, 24, 77, 78] : 0 : 1.0
[84, 75, 78] : 287 -> [80, 82, 20, 24, 77] : 0 : 1.0
[84, 75, 77] : 287 -> [80, 82, 20, 24, 78] : 0 : 1.0
[80, 84, 75] : 287 -> [82, 20, 24, 77, 78] : 0 : 1.0
[20, 84, 75] : 287 -> [80, 82, 24, 77, 78] : 0 : 1.0
[84, 24, 75] : 287 -> [80, 82, 20, 77, 78] : 0 : 1.0
[82, 75, 78] : 287 -> [80, 20, 84, 24, 77] : 0 : 1.0
[82, 75, 77] : 287 -> [80, 20, 84, 24, 78] : 0 : 1.0
[80, 82, 75] : 287 -> [20, 84, 24, 77, 78] : 0 : 1.0
[82, 20, 75] : 287 -> [80, 84, 24, 77, 78] : 0 : 1.0
[82, 24, 75] : 287 -> [80, 20, 84, 77, 78] : 0 : 1.0
[75, 77, 78] : 287 -> [80, 82, 20, 84, 24] : 0 : 1.0
[80, 75, 78] : 287 -> [82, 20, 84, 24, 77] : 0 : 1.0
[20, 75, 78] : 287 -> [80, 82, 84, 24, 77] : 0 : 1.0
[24, 75, 78] : 287 -> [80, 82, 20, 84, 77] : 0 : 1.0
[80, 75, 77] : 287 -> [82, 20, 84, 24, 78] : 0 : 1.0
[20, 75, 77] : 287 -> [80, 82, 84, 24, 78] : 0 : 1.0
[24, 75, 77] : 287 -> [80, 82, 20, 84, 78] : 0 : 1.0
[80, 20, 75] : 287 -> [82, 84, 24, 77, 78] : 0 : 1.0
[80, 24, 75] : 287 -> [82, 20, 84, 77, 78] : 0 : 1.0
[20, 24, 75] : 287 -> [80, 82, 84, 77, 78] : 0 : 1.0
[82, 84, 78] : 287 -> [80, 20, 24, 75, 77] : 0 : 1.0
[82, 84, 77] : 287 -> [80, 20, 24, 75, 78] : 0 : 1.0
[80, 82, 84] : 287 -> [20, 24, 75, 77, 78] : 0 : 1.0
[82, 20, 84] : 287 -> [80, 24, 75, 77, 78] : 0 : 1.0
[82, 84, 24] : 287 -> [80, 20, 75, 77, 78] : 0 : 1.0
[84, 77, 78] : 287 -> [80, 82, 20, 24, 75] : 0 : 1.0
[80, 84, 78] : 287 -> [82, 20, 24, 75, 77] : 0 : 1.0
[20, 84, 78] : 287 -> [80, 82, 24, 75, 77] : 0 : 1.0
[84, 24, 78] : 287 -> [80, 82, 20, 75, 77] : 0 : 1.0
[80, 84, 77] : 287 -> [82, 20, 24, 75, 78] : 0 : 1.0
[20, 84, 77] : 287 -> [80, 82, 24, 75, 78] : 0 : 1.0
[84, 24, 77] : 287 -> [80, 82, 20, 75, 78] : 0 : 1.0
[80, 20, 84] : 287 -> [82, 24, 75, 77, 78] : 0 : 1.0
[80, 84, 24] : 287 -> [82, 20, 75, 77, 78] : 0 : 1.0
[20, 84, 24] : 287 -> [80, 82, 75, 77, 78] : 0 : 1.0
[82, 77, 78] : 287 -> [80, 20, 84, 24, 75] : 0 : 1.0
[80, 82, 78] : 287 -> [20, 84, 24, 75, 77] : 0 : 1.0
[82, 20, 78] : 287 -> [80, 84, 24, 75, 77] : 0 : 1.0
[82, 24, 78] : 287 -> [80, 20, 84, 75, 77] : 0 : 1.0
[80, 82, 77] : 287 -> [20, 84, 24, 75, 78] : 0 : 1.0
[82, 20, 77] : 287 -> [80, 84, 24, 75, 78] : 0 : 1.0
[82, 24, 77] : 287 -> [80, 20, 84, 75, 78] : 0 : 1.0
[80, 82, 20] : 287 -> [84, 24, 75, 77, 78] : 0 : 1.0
[80, 82, 24] : 287 -> [20, 84, 75, 77, 78] : 0 : 1.0
[82, 20, 24] : 287 -> [80, 84, 75, 77, 78] : 0 : 1.0
[80, 77, 78] : 287 -> [82, 20, 84, 24, 75] : 0 : 1.0
[20, 77, 78] : 287 -> [80, 82, 84, 24, 75] : 0 : 1.0
[24, 77, 78] : 287 -> [80, 82, 20, 84, 75] : 0 : 1.0
[80, 20, 78] : 288 -> [82, 84, 24, 75, 77] : 0 : 0.9965277777777778
[80, 24, 78] : 288 -> [82, 20, 84, 75, 77] : 0 : 0.9965277777777778
[20, 24, 78] : 288 -> [80, 82, 84, 75, 77] : 0 : 0.9965277777777778
[80, 20, 77] : 287 -> [82, 84, 24, 75, 78] : 0 : 1.0
[80, 24, 77] : 287 -> [82, 20, 84, 75, 78] : 0 : 1.0
[20, 24, 77] : 291 -> [80, 82, 84, 75, 78] : 0 : 0.9862542955326461
[80, 20, 24] : 288 -> [82, 84, 75, 77, 78] : 0 : 0.9965277777777778
[82, 84, 75, 78] : 287 -> [80, 20, 24, 77] : 0 : 1.0
[82, 84, 75, 77] : 287 -> [80, 20, 24, 78] : 0 : 1.0
[80, 82, 84, 75] : 287 -> [20, 24, 77, 78] : 0 : 1.0
[82, 20, 84, 75] : 287 -> [80, 24, 77, 78] : 0 : 1.0
[82, 84, 24, 75] : 287 -> [80, 20, 77, 78] : 0 : 1.0
[84, 75, 77, 78] : 287 -> [80, 82, 20, 24] : 0 : 1.0
[80, 84, 75, 78] : 287 -> [82, 20, 24, 77] : 0 : 1.0
[20, 84, 75, 78] : 287 -> [80, 82, 24, 77] : 0 : 1.0
[84, 24, 75, 78] : 287 -> [80, 82, 20, 77] : 0 : 1.0
[80, 84, 75, 77] : 287 -> [82, 20, 24, 78] : 0 : 1.0
[20, 84, 75, 77] : 287 -> [80, 82, 24, 78] : 0 : 1.0
[84, 24, 75, 77] : 287 -> [80, 82, 20, 78] : 0 : 1.0
[80, 20, 84, 75] : 287 -> [82, 24, 77, 78] : 0 : 1.0
[80, 84, 24, 75] : 287 -> [82, 20, 77, 78] : 0 : 1.0
[20, 84, 24, 75] : 287 -> [80, 82, 77, 78] : 0 : 1.0
[82, 75, 77, 78] : 287 -> [80, 20, 84, 24] : 0 : 1.0
[80, 82, 75, 78] : 287 -> [20, 84, 24, 77] : 0 : 1.0
[82, 20, 75, 78] : 287 -> [80, 84, 24, 77] : 0 : 1.0
[82, 24, 75, 78] : 287 -> [80, 20, 84, 77] : 0 : 1.0
[80, 82, 75, 77] : 287 -> [20, 84, 24, 78] : 0 : 1.0
[82, 20, 75, 77] : 287 -> [80, 84, 24, 78] : 0 : 1.0
[82, 24, 75, 77] : 287 -> [80, 20, 84, 78] : 0 : 1.0
